model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_interaction,427,174841,77,Sex1,-0.006713761211720795,0.006713761211720795
right_interaction,427,174841,77,c_right_hpc_vs:Sex1,-0.018827025343000403,0.018827025343000403
right_interaction,428,124826,78,c_ICV,0.04721577914160698,0.04721577914160698
right_interaction,428,124826,78,c_right_hpc_vs,9.467780229546394e-4,9.467780229546394e-4
right_interaction,428,124826,78,Sex1,0.05658285017537735,0.05658285017537735
right_interaction,428,124826,78,c_right_hpc_vs:Sex1,0.0058811796024443724,0.0058811796024443724
right_interaction,429,597869,79,c_ICV,-3.6629204206680213e-4,3.6629204206680213e-4
right_interaction,429,597869,79,c_right_hpc_vs,0.006962096424948911,0.006962096424948911
right_interaction,429,597869,79,Sex1,-0.008838911378038387,0.008838911378038387
right_interaction,429,597869,79,c_right_hpc_vs:Sex1,-0.010020168503047027,0.010020168503047027
right_interaction,430,103818,80,c_ICV,-0.002532142743951796,0.002532142743951796
right_interaction,430,103818,80,c_right_hpc_vs,-0.02482613208177304,0.02482613208177304
right_interaction,430,103818,80,Sex1,0.021686327474555702,0.021686327474555702
right_interaction,430,103818,80,c_right_hpc_vs:Sex1,-0.024026818967186038,0.024026818967186038
right_interaction,431,275645,81,c_ICV,0.06490611173069227,0.06490611173069227
right_interaction,431,275645,81,c_right_hpc_vs,-0.04907584520503215,0.04907584520503215
right_interaction,431,275645,81,Sex1,0.07036087940032244,0.07036087940032244
right_interaction,431,275645,81,c_right_hpc_vs:Sex1,0.04457004363424132,0.04457004363424132
right_interaction,432,852455,82,c_ICV,-0.0400327633811297,0.0400327633811297
right_interaction,432,852455,82,c_right_hpc_vs,-0.03351807245225178,0.03351807245225178
right_interaction,432,852455,82,Sex1,-0.004410750938187051,0.004410750938187051
right_interaction,432,852455,82,c_right_hpc_vs:Sex1,-0.03576090051083868,0.03576090051083868
right_interaction,433,107018,83,c_ICV,5.196619862668411e-4,5.196619862668411e-4
right_interaction,433,107018,83,c_right_hpc_vs,0.002651848896184403,0.002651848896184403
right_interaction,433,107018,83,Sex1,-0.001742396466142178,0.001742396466142178
right_interaction,433,107018,83,c_right_hpc_vs:Sex1,-2.108962101136151e-4,2.108962101136151e-4
right_interaction,434,130821,84,c_ICV,-0.03138039563838571,0.03138039563838571
right_interaction,434,130821,84,c_right_hpc_vs,0.00746039266670141,0.00746039266670141
