model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,504,765056,150,c_ICV,-0.02490308656995287,0.02490308656995287
right_main,504,765056,150,c_right_hpc_vs,-0.0049757339294495845,0.0049757339294495845
right_main,505,660951,151,c_ICV,0.03149327993860259,0.03149327993860259
right_main,505,660951,151,c_right_hpc_vs,-0.11864125940074548,0.11864125940074548
right_main,507,118124,152,c_ICV,-0.08327600786000743,0.08327600786000743
right_main,507,118124,152,c_right_hpc_vs,0.0322983513078596,0.0322983513078596
right_main,508,134425,153,c_ICV,0.027756808354519137,0.027756808354519137
right_main,508,134425,153,c_right_hpc_vs,-0.0023944509969916626,0.0023944509969916626
right_main,509,192843,154,c_ICV,7.306767095559492e-4,7.306767095559492e-4
right_main,509,192843,154,c_right_hpc_vs,-0.009425519566293629,0.009425519566293629
right_main,510,111413,155,c_ICV,-0.007115214249070078,0.007115214249070078
right_main,510,111413,155,c_right_hpc_vs,-0.00101436544725525,0.00101436544725525
right_main,511,161731,156,c_ICV,-0.0013782430511944097,0.0013782430511944097
right_main,511,161731,156,c_right_hpc_vs,-4.4756098605869466e-4,4.4756098605869466e-4
right_main,512,599065,157,c_ICV,-0.024579701012025196,0.024579701012025196
right_main,512,599065,157,c_right_hpc_vs,0.005467558083589876,0.005467558083589876
right_main,513,346137,158,c_ICV,0.011235943894664346,0.011235943894664346
right_main,513,346137,158,c_right_hpc_vs,-0.04306843070080637,0.04306843070080637
right_main,514,615744,159,c_ICV,0.01980780319201783,0.01980780319201783
right_main,514,615744,159,c_right_hpc_vs,-0.03379676854906005,0.03379676854906005
right_main,515,212318,160,c_ICV,-0.004257552264101948,0.004257552264101948
right_main,515,212318,160,c_right_hpc_vs,0.005280710376403047,0.005280710376403047
right_main,516,894673,161,c_ICV,-0.02468781779816067,0.02468781779816067
right_main,516,894673,161,c_right_hpc_vs,0.0035090515363284873,0.0035090515363284873
right_main,517,250932,162,c_ICV,-0.030332028241948576,0.030332028241948576
right_main,517,250932,162,c_right_hpc_vs,-0.005834045311053516,0.005834045311053516
right_main,518,871762,163,c_ICV,0.03429183523520154,0.03429183523520154
