model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
left_interaction,384,568963,36,c_ICV,0.058882289794325283,0.058882289794325283
left_interaction,384,568963,36,c_left_hpc_vs,0.03967252241143579,0.03967252241143579
left_interaction,384,568963,36,Sex1,0.02558304963200295,0.02558304963200295
left_interaction,384,568963,36,c_left_hpc_vs:Sex1,0.041702850487469065,0.041702850487469065
left_interaction,385,917558,37,c_ICV,0.03073864353889241,0.03073864353889241
left_interaction,385,917558,37,c_left_hpc_vs,-0.05402522144355215,0.05402522144355215
left_interaction,385,917558,37,Sex1,0.04069761383888476,0.04069761383888476
left_interaction,385,917558,37,c_left_hpc_vs:Sex1,-0.054965433916757796,0.054965433916757796
left_interaction,387,144832,38,c_ICV,0.014328376576274216,0.014328376576274216
left_interaction,387,144832,38,c_left_hpc_vs,-0.04158466122987159,0.04158466122987159
left_interaction,387,144832,38,Sex1,0.030929624280637783,0.030929624280637783
left_interaction,387,144832,38,c_left_hpc_vs:Sex1,-0.04243900667990854,0.04243900667990854
left_interaction,388,211922,39,c_ICV,0.020310943360024463,0.020310943360024463
left_interaction,388,211922,39,c_left_hpc_vs,-0.04515786250999414,0.04515786250999414
left_interaction,388,211922,39,Sex1,0.0345804291100895,0.0345804291100895
left_interaction,388,211922,39,c_left_hpc_vs:Sex1,-0.046047031110351744,0.046047031110351744
left_interaction,389,155635,40,c_ICV,-0.01751287500485135,0.01751287500485135
left_interaction,389,155635,40,c_left_hpc_vs,0.01839010958901479,0.01839010958901479
left_interaction,389,155635,40,Sex1,-0.01357917745038183,0.01357917745038183
left_interaction,389,155635,40,c_left_hpc_vs:Sex1,0.020895534107376847,0.020895534107376847
left_interaction,390,111312,41,c_ICV,-0.015433099383114424,0.015433099383114424
left_interaction,390,111312,41,c_left_hpc_vs,-0.04577223407393185,0.04577223407393185
left_interaction,390,111312,41,Sex1,0.010523352979591984,0.010523352979591984
left_interaction,390,111312,41,c_left_hpc_vs:Sex1,-0.04636160714415062,0.04636160714415062
left_interaction,391,151728,42,c_ICV,0.017201015050532203,0.017201015050532203
left_interaction,391,151728,42,c_left_hpc_vs,-0.03654543431166509,0.03654543431166509
left_interaction,391,151728,42,Sex1,-0.0013599356489814032,0.0013599356489814032
left_interaction,391,151728,42,c_left_hpc_vs:Sex1,0.0329639017983832,0.0329639017983832
left_interaction,392,127630,43,c_ICV,0.0036176957271658876,0.0036176957271658876
left_interaction,392,127630,43,c_left_hpc_vs,0.056812940250347554,0.056812940250347554
left_interaction,392,127630,43,Sex1,-0.02803002639181397,0.02803002639181397
left_interaction,392,127630,43,c_left_hpc_vs:Sex1,0.05839844377324732,0.05839844377324732
left_interaction,394,158540,44,c_ICV,0.032495488721961854,0.032495488721961854
left_interaction,394,158540,44,c_left_hpc_vs,0.10918320274108903,0.10918320274108903
left_interaction,394,158540,44,Sex1,0.0727593766889528,0.0727593766889528
left_interaction,394,158540,44,c_left_hpc_vs:Sex1,-0.10883513923386445,0.10883513923386445
left_interaction,395,181232,45,c_ICV,0.041240385421495496,0.041240385421495496
left_interaction,395,181232,45,c_left_hpc_vs,-0.04353694153639799,0.04353694153639799
left_interaction,395,181232,45,Sex1,0.04867296108406381,0.04867296108406381
left_interaction,395,181232,45,c_left_hpc_vs:Sex1,-0.04459358037058457,0.04459358037058457
left_interaction,396,135225,46,c_ICV,-0.018886095953604232,0.018886095953604232
left_interaction,396,135225,46,c_left_hpc_vs,-0.03664854653816001,0.03664854653816001
left_interaction,396,135225,46,Sex1,0.009161061320348291,0.009161061320348291
left_interaction,396,135225,46,c_left_hpc_vs:Sex1,-0.03724487260549501,0.03724487260549501
left_interaction,397,179245,47,c_ICV,-0.024816967909825186,0.024816967909825186
left_interaction,397,179245,47,c_left_hpc_vs,-0.04351061400858979,0.04351061400858979
left_interaction,397,179245,47,Sex1,0.004426556730959289,0.004426556730959289
left_interaction,397,179245,47,c_left_hpc_vs:Sex1,-0.04402901815306198,0.04402901815306198
left_interaction,398,540436,48,c_ICV,-0.07017183145638511,0.07017183145638511
left_interaction,398,540436,48,c_left_hpc_vs,-0.09623029304078107,0.09623029304078107
left_interaction,398,540436,48,Sex1,-0.10461679098198526,0.10461679098198526
left_interaction,398,540436,48,c_left_hpc_vs:Sex1,0.10090876905584084,0.10090876905584084
left_interaction,399,169444,49,c_ICV,-0.00435759227538185,0.00435759227538185
